subj_id,model,promptstyle,nperms,alph,prob_type,prob_ind,response_string
123,human,human,np_2,alph_3,add_letter,9.0,yrstu
123,human,human,np_2,alph_1,pred,9.0,dfgh
123,human,human,np_2,alph_6,remove_redundant,2.0,uvwxy
123,human,human,np_20,alph_2,fix_alphabet,8.0,mpghw
123,human,human,np_20,alph_4,sort,3.0,vqyrl
123,human,human,np_20,alph_0,pred,3.0,abpe
123,human,human,np_20,alph_3,add_letter,3.0,qnyak
123,human,human,np_20,alph_1,succ,9.0,abgy
123,human,human,np_20,alph_6,remove_redundant,7.0,rgyev
123,human,human,np_20,alph_5,attn,7.0,aaaa
124,human,human,np_20,alph_3,remove_redundant,9.0,vhtcr
124,human,human,np_20,alph_4,add_letter,0.0,wpcde
124,human,human,np_20,alph_1,attn,5.0,aaaa
124,human,human,np_20,alph_2,succ,5.0,ysok
124,human,human,np_20,alph_5,fix_alphabet,2.0,mpduq
124,human,human,np_20,alph_0,sort,9.0,qlgfj
124,human,human,np_20,alph_6,pred,2.0,vzlo
124,human,human,np_1,alph_1,fix_alphabet,2.0,stuvw
124,human,human,np_1,alph_4,succ,3.0,ijkm
124,human,human,np_1,alph_0,sort,1.0,lmnop
124,human,human,np_1,alph_6,pred,3.0,lnmo
124,human,human,np_1,alph_2,remove_redundant,3.0,lmnop
124,human,human,np_1,alph_5,attn,3.0,aaaa
124,human,human,np_1,alph_3,add_letter,2.0,uvwxy
124,human,human,np_symb,symb_0,pred,4.0,*=&<
124,human,human,np_symb,symb_1,succ,5.0,)<@*
125,human,human,np_10,alph_0,sort,5.0,twvbx
125,human,human,np_10,alph_6,remove_redundant,9.0,hpqty
125,human,human,np_10,alph_5,add_letter,5.0,pnhql
125,human,human,np_10,alph_4,attn,8.0,aaaa
125,human,human,np_10,alph_1,pred,3.0,hsud
125,human,human,np_10,alph_3,fix_alphabet,2.0,vwxey
125,human,human,np_10,alph_2,succ,3.0,fgdj
125,human,human,np_20,alph_5,sort,1.0,pdmpz
125,human,human,np_20,alph_6,remove_redundant,6.0,brgye
125,human,human,np_20,alph_4,fix_alphabet,1.0,iuvqy
125,human,human,np_20,alph_1,add_letter,6.0,pnxqc
125,human,human,np_20,alph_0,pred,8.0,lfjd
125,human,human,np_20,alph_2,succ,1.0,katv
125,human,human,np_20,alph_3,attn,9.0,aaaa
125,human,human,np_symb,symb_0,pred,2.0,@&<+
125,human,human,np_symb,symb_1,succ,3.0,+)<=
126,human,human,np_10,alph_2,remove_redundant,4.0,n o o p q 
126,human,human,np_10,alph_4,add_letter,2.0,b c d e f
126,human,human,np_10,alph_5,succ,6.0,j k w p
126,human,human,np_10,alph_0,fix_alphabet,7.0,.f b y r t
126,human,human,np_10,alph_1,attn,8.0,a a a a 
126,human,human,np_10,alph_3,sort,0.0,i b d k j
126,human,human,np_10,alph_6,pred,8.0,r w v u
126,human,human,np_symb,symb_1,succ,6.0,)
126,human,human,np_symb,symb_0,pred,9.0,=&<@
126,human,human,np_5,alph_4,sort,0.0,e p q s t
126,human,human,np_5,alph_2,fix_alphabet,4.0,a n h p m
126,human,human,np_5,alph_3,attn,9.0,a a a a 
126,human,human,np_5,alph_0,pred,7.0,.q u r s
126,human,human,np_5,alph_1,remove_redundant,4.0,x s t t u v
126,human,human,np_5,alph_5,add_letter,2.0,w x y v i
126,human,human,np_5,alph_6,succ,7.0,p o s q
127,human,human,np_5,alph_3,attn,5.0,aaaa
127,human,human,np_5,alph_6,sort,3.0,xwvyz
127,human,human,np_5,alph_2,add_letter,5.0,pmrst
127,human,human,np_5,alph_5,pred,6.0,suyw
127,human,human,np_5,alph_0,succ,1.0,purt
127,human,human,np_5,alph_1,fix_alphabet,4.0,pxstu
127,human,human,np_5,alph_4,remove_redundant,9.0,uvwxy
127,human,human,np_1,alph_5,fix_alphabet,8.0,uvwx
127,human,human,np_1,alph_1,remove_redundant,7.0,fghij
127,human,human,np_1,alph_0,sort,6.0,ghijk
127,human,human,np_1,alph_6,pred,8.0,prst
127,human,human,np_1,alph_3,add_letter,7.0,tuvwx
127,human,human,np_1,alph_4,attn,8.0,aaaa
127,human,human,np_1,alph_2,succ,5.0,efgj
127,human,human,np_symb,symb_1,pred,6.0,)@=*
127,human,human,np_symb,symb_0,succ,1.0,$)*=
128,human,human,np_symb,symb_1,pred,3.0,>!+$
128,human,human,np_symb,symb_0,succ,3.0,!+<&
128,human,human,np_5,alph_0,pred,3.0,wxyz
128,human,human,np_5,alph_5,remove_redundant,2.0,l m n o p
128,human,human,np_5,alph_1,add_letter,1.0,q x s t
128,human,human,np_5,alph_4,sort,2.0,u v w x y
128,human,human,np_5,alph_2,succ,2.0,h p m s
128,human,human,np_5,alph_3,fix_alphabet,4.0,v k l m n
128,human,human,np_5,alph_6,attn,6.0,a a a a
128,human,human,np_20,alph_0,attn,7.0,a a a a
128,human,human,np_20,alph_2,pred,0.0,bfmp
128,human,human,np_20,alph_4,succ,9.0,i u v y
128,human,human,np_20,alph_1,fix_alphabet,8.0,d j e o l
128,human,human,np_20,alph_6,sort,6.0,q k t m c
128,human,human,np_20,alph_5,remove_redundant,5.0,r y t e f
128,human,human,np_20,alph_3,add_letter,1.0,s d f z v
129,human,human,np_symb,symb_1,succ,3.0,+ ) <=
129,human,human,np_symb,symb_0,pred,8.0,$  * @ =
129,human,human,np_10,alph_4,remove_redundant,5.0,g b c  d e
129,human,human,np_10,alph_2,pred,7.0,m o p q
129,human,human,np_10,alph_6,attn,2.0,a a a a
129,human,human,np_10,alph_1,sort,2.0,og f i y
129,human,human,np_10,alph_3,succ,8.0,b d k n
129,human,human,np_10,alph_5,fix_alphabet,1.0,v o x y z
129,human,human,np_10,alph_0,add_letter,8.0,a q c d e
129,human,human,np_20,alph_1,sort,5.0,eoflu
129,human,human,np_20,alph_4,pred,4.0,ontk
129,human,human,np_20,alph_5,remove_redundant,3.0,xjszm
129,human,human,np_20,alph_0,attn,4.0,aaaa
129,human,human,np_20,alph_3,succ,3.0,uqna
129,human,human,np_20,alph_2,add_letter,4.0,vrxjz
129,human,human,np_20,alph_6,fix_alphabet,2.0,cmtfs
130,human,human,np_20,alph_3,attn,0.0,aaaa
130,human,human,np_20,alph_1,pred,2.0,ymhi
130,human,human,np_20,alph_2,remove_redundant,8.0,vrxjz
130,human,human,np_20,alph_5,fix_alphabet,7.0,zmpdu
130,human,human,np_20,alph_6,succ,5.0,xpjn
130,human,human,np_20,alph_4,sort,5.0,iuvqy
130,human,human,np_20,alph_0,add_letter,4.0,twmci
130,human,human,np_symb,symb_1,succ,1.0,&>$+
130,human,human,np_symb,symb_0,pred,8.0,$*@=
130,human,human,np_5,alph_0,pred,1.0,ndef
130,human,human,np_5,alph_5,remove_redundant,6.0,ghkjz
130,human,human,np_5,alph_6,attn,8.0,aaaa
130,human,human,np_5,alph_2,succ,5.0,jkln
130,human,human,np_5,alph_1,fix_alphabet,1.0,rmnlp
130,human,human,np_5,alph_4,add_letter,1.0,uvwxy
130,human,human,np_5,alph_3,sort,8.0,pnrst
131,human,human,np_symb,symb_0,pred,5.0,*@
131,human,human,np_symb,symb_1,succ,2.0,< $!+
131,human,human,np_10,alph_3,succ,8.0,n
131,human,human,np_10,alph_6,attn,3.0,a a a a
131,human,human,np_10,alph_2,add_letter,1.0,y
131,human,human,np_10,alph_4,sort,4.0,j
131,human,human,np_10,alph_1,pred,3.0,h
131,human,human,np_10,alph_0,fix_alphabet,4.0,g
131,human,human,np_10,alph_5,remove_redundant,8.0,e
131,human,human,np_5,alph_5,fix_alphabet,8.0,x
131,human,human,np_5,alph_6,sort,4.0,p
131,human,human,np_5,alph_3,add_letter,2.0,h
131,human,human,np_5,alph_1,remove_redundant,3.0,i
131,human,human,np_5,alph_0,succ,1.0,t
131,human,human,np_5,alph_4,pred,0.0,p
131,human,human,np_5,alph_2,attn,7.0,a a a a 
132,human,human,np_2,alph_5,attn,0.0,aaaa
132,human,human,np_2,alph_1,fix_alphabet,0.0,alcdi
132,human,human,np_2,alph_4,succ,4.0,abfe
132,human,human,np_2,alph_0,add_letter,5.0,bvwxy
132,human,human,np_2,alph_2,sort,9.0,hgfji
132,human,human,np_2,alph_3,pred,1.0,bdef
132,human,human,np_2,alph_6,remove_redundant,2.0,uvwxy
132,human,human,np_symb,symb_1,pred,2.0,>!+)
132,human,human,np_symb,symb_0,succ,5.0,= & <!
132,human,human,np_10,alph_5,pred,0.0,mnhq
132,human,human,np_10,alph_4,sort,6.0,mloph
132,human,human,np_10,alph_1,remove_redundant,6.0,vwmjz
132,human,human,np_10,alph_2,attn,9.0,aaaa
132,human,human,np_10,alph_0,succ,6.0,nklu
132,human,human,np_10,alph_3,add_letter,0.0,tuvwx
132,human,human,np_10,alph_6,fix_alphabet,2.0,vwlmz
133,human,human,np_1,alph_0,add_letter,6.0,stuvw
133,human,human,np_1,alph_3,pred,0.0,mopq
133,human,human,np_1,alph_2,succ,6.0,qrsu
133,human,human,np_1,alph_5,remove_redundant,0.0,klmno
133,human,human,np_1,alph_4,attn,2.0,aaaa
133,human,human,np_1,alph_6,sort,3.0,rutvs
133,human,human,np_1,alph_1,fix_alphabet,0.0,ijqln
133,human,human,np_symb,symb_0,pred,3.0,*=&<
133,human,human,np_symb,symb_1,succ,8.0,$!+<
133,human,human,np_20,alph_4,fix_alphabet,6.0,mntkf
133,human,human,np_20,alph_1,attn,9.0,aaaa
133,human,human,np_20,alph_2,remove_redundant,0.0,mpghw
133,human,human,np_20,alph_0,pred,7.0,abpe
133,human,human,np_20,alph_6,add_letter,4.0,evwzl
133,human,human,np_20,alph_3,succ,2.0,pwjx
133,human,human,np_20,alph_5,sort,3.0,psjmz
134,human,human,np_20,alph_5,fix_alphabet,0.0,ztefj
134,human,human,np_20,alph_2,sort,8.0,pghwi
134,human,human,np_20,alph_6,succ,1.0,hnad
134,human,human,np_20,alph_0,add_letter,8.0,stwmc
134,human,human,np_20,alph_4,attn,4.0,aaaa
134,human,human,np_20,alph_1,pred,4.0,zwmh
134,human,human,np_20,alph_3,remove_redundant,3.0,qnyyakk
134,human,human,np_1,alph_2,fix_alphabet,1.0,hijkl
134,human,human,np_1,alph_0,attn,5.0,aaaa
134,human,human,np_1,alph_3,remove_redundant,4.0,mnopq
134,human,human,np_1,alph_6,add_letter,3.0,klmno
134,human,human,np_1,alph_1,succ,0.0,bcdf
134,human,human,np_1,alph_4,pred,7.0,uwxy
134,human,human,np_1,alph_5,sort,9.0,klmno
134,human,human,np_symb,symb_0,pred,5.0,=@=&
134,human,human,np_symb,symb_1,succ,2.0,+>$!
